key,Location_ID,Month,Year,low_water_temperature,high_water_temperature,low_barometric_pressure,high_barometric_pressure,low_conductivity,high_conductivity,low_specific_conductance,high_specific_conductance,low_turbidity,high_turbidity,low_salinity,high_salinity,low_ph,high_ph,low_do_concentration,high_do_concentration,low_do_saturation,high_do_saturation,low_wetted_width,high_wetted_width,low_discharge,high_discharge,low_mean_velocity,high_mean_velocity,low_mean_crossection_depth,high_mean_crossection_depth,low_anc,high_anc,low_tn,high_tn,low_tp,high_tp,low_tds,high_tds,low_air_temperature,high_air_temperature
NCRN_MANA_CHBR202210,NCRN_MANA_CHBR,10,2022,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202211,NCRN_MANA_CHBR,11,2022,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202212,NCRN_MANA_CHBR,12,2022,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202301,NCRN_MANA_CHBR,01,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202302,NCRN_MANA_CHBR,02,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202303,NCRN_MANA_CHBR,03,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202304,NCRN_MANA_CHBR,04,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202305,NCRN_MANA_CHBR,05,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202306,NCRN_MANA_CHBR,06,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202307,NCRN_MANA_CHBR,07,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202308,NCRN_MANA_CHBR,08,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202309,NCRN_MANA_CHBR,09,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202310,NCRN_MANA_CHBR,10,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202311,NCRN_MANA_CHBR,11,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_CHBR202312,NCRN_MANA_CHBR,12,2023,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200501,NCRN_MANA_DOBR,01,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200502,NCRN_MANA_DOBR,02,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200503,NCRN_MANA_DOBR,03,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200504,NCRN_MANA_DOBR,04,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200505,NCRN_MANA_DOBR,05,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200506,NCRN_MANA_DOBR,06,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200507,NCRN_MANA_DOBR,07,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200508,NCRN_MANA_DOBR,08,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200509,NCRN_MANA_DOBR,09,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200510,NCRN_MANA_DOBR,10,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200511,NCRN_MANA_DOBR,11,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200512,NCRN_MANA_DOBR,12,2005,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200601,NCRN_MANA_DOBR,01,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200602,NCRN_MANA_DOBR,02,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200603,NCRN_MANA_DOBR,03,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200604,NCRN_MANA_DOBR,04,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200605,NCRN_MANA_DOBR,05,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200606,NCRN_MANA_DOBR,06,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200607,NCRN_MANA_DOBR,07,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200608,NCRN_MANA_DOBR,08,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200609,NCRN_MANA_DOBR,09,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200610,NCRN_MANA_DOBR,10,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200611,NCRN_MANA_DOBR,11,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200612,NCRN_MANA_DOBR,12,2006,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200701,NCRN_MANA_DOBR,01,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200702,NCRN_MANA_DOBR,02,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200703,NCRN_MANA_DOBR,03,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200704,NCRN_MANA_DOBR,04,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200705,NCRN_MANA_DOBR,05,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200706,NCRN_MANA_DOBR,06,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200707,NCRN_MANA_DOBR,07,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200708,NCRN_MANA_DOBR,08,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200709,NCRN_MANA_DOBR,09,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200710,NCRN_MANA_DOBR,10,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200711,NCRN_MANA_DOBR,11,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200712,NCRN_MANA_DOBR,12,2007,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200801,NCRN_MANA_DOBR,01,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200802,NCRN_MANA_DOBR,02,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200803,NCRN_MANA_DOBR,03,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200804,NCRN_MANA_DOBR,04,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200805,NCRN_MANA_DOBR,05,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200806,NCRN_MANA_DOBR,06,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200807,NCRN_MANA_DOBR,07,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200808,NCRN_MANA_DOBR,08,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200809,NCRN_MANA_DOBR,09,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200810,NCRN_MANA_DOBR,10,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200811,NCRN_MANA_DOBR,11,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200812,NCRN_MANA_DOBR,12,2008,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200901,NCRN_MANA_DOBR,01,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200902,NCRN_MANA_DOBR,02,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200903,NCRN_MANA_DOBR,03,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200904,NCRN_MANA_DOBR,04,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200905,NCRN_MANA_DOBR,05,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200906,NCRN_MANA_DOBR,06,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200907,NCRN_MANA_DOBR,07,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200908,NCRN_MANA_DOBR,08,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200909,NCRN_MANA_DOBR,09,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200910,NCRN_MANA_DOBR,10,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200911,NCRN_MANA_DOBR,11,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR200912,NCRN_MANA_DOBR,12,2009,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201001,NCRN_MANA_DOBR,01,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201002,NCRN_MANA_DOBR,02,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201003,NCRN_MANA_DOBR,03,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201004,NCRN_MANA_DOBR,04,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201005,NCRN_MANA_DOBR,05,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201006,NCRN_MANA_DOBR,06,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201007,NCRN_MANA_DOBR,07,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201008,NCRN_MANA_DOBR,08,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201009,NCRN_MANA_DOBR,09,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201010,NCRN_MANA_DOBR,10,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201011,NCRN_MANA_DOBR,11,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201012,NCRN_MANA_DOBR,12,2010,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201101,NCRN_MANA_DOBR,01,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201102,NCRN_MANA_DOBR,02,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201103,NCRN_MANA_DOBR,03,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201104,NCRN_MANA_DOBR,04,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201105,NCRN_MANA_DOBR,05,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201106,NCRN_MANA_DOBR,06,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201107,NCRN_MANA_DOBR,07,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201108,NCRN_MANA_DOBR,08,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201109,NCRN_MANA_DOBR,09,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201110,NCRN_MANA_DOBR,10,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201111,NCRN_MANA_DOBR,11,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201112,NCRN_MANA_DOBR,12,2011,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201201,NCRN_MANA_DOBR,01,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201202,NCRN_MANA_DOBR,02,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201203,NCRN_MANA_DOBR,03,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201204,NCRN_MANA_DOBR,04,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201205,NCRN_MANA_DOBR,05,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201206,NCRN_MANA_DOBR,06,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201207,NCRN_MANA_DOBR,07,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201208,NCRN_MANA_DOBR,08,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201209,NCRN_MANA_DOBR,09,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201210,NCRN_MANA_DOBR,10,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201211,NCRN_MANA_DOBR,11,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201212,NCRN_MANA_DOBR,12,2012,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201301,NCRN_MANA_DOBR,01,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201302,NCRN_MANA_DOBR,02,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201303,NCRN_MANA_DOBR,03,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201304,NCRN_MANA_DOBR,04,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
NCRN_MANA_DOBR201305,NCRN_MANA_DOBR,05,2013,5,23,720,780,1200,4800,1999,7999,19,79,6,24,3,11,10,40,100,400,199,799,2000,8000,19,79,2,8,2000,8000,19,79,19,79,1999,7999,-16,26
